id,survey_year,course_mode,course_level,programme_id,programme,discipline_group_id,broad_discipline_group,discipline,appeared_female,appeared_total,passed_female,passed_total,first_class_passed_female,first_class_passed_total
172,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,Electrical,16,139,15,125,15,120
172,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics and Communication,15,124,14,110,14,105
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,Electronics and Communication,0,0,0,0,0,0
172,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Mechanical,1,138,1,113,1,111
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,23,Mechanical Engineering,Mechanical,0,2,0,2,0,2
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,19,Electrical Engineering,Renewable Energy,0,0,0,0,0,0
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,104,Physics,Physics,1,2,1,2,1,2
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Physics,7,20,7,18,7,18
172,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer,25,82,25,82,25,78
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,183,Computer Application,Computer Application,0,0,0,0,0,0
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,94,Chemistry,Chemistry,1,1,1,1,1,1
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Chemistry,0,0,0,0,0,0
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Material Science and Nanotechnology,1,10,1,10,1,10
695,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics and Communications,0,5,0,5,0,4
695,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,civil Engineering &,0,4,0,4,0,2
695,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,3,9,3,9,3,4
695,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Management,0,4,0,4,0,0
695,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,0,0,0,0,0,0
695,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathematics,0,0,0,0,0,0
695,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,Commerce,0,0,0,0,0,0
95,2015,Regular,Post Graduate,89,L.L.M.-Master of Law or Laws,52,Law,Human Rights,0,3,0,1,0,1
95,2015,Regular,Diploma,82,Diploma-Diploma,76,Pharmacy,D.Pharmacy,9,31,5,16,5,13
95,2015,Regular,Under Graduate,50,B.E.-Bachelor of Engineering,19,Electrical Engineering,B.E.,0,0,0,0,0,0
95,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,Functional Hindi,0,0,0,0,0,0
95,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,101,Life Science,Farm Forestry,1,3,1,3,1,3
95,2015,Regular,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,B.E.,0,0,0,0,0,0
95,2015,Regular,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,B.E.,21,56,15,29,13,27
95,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,146,Bio-Technology,Biotechnology,5,6,5,6,5,6
95,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,97,Environmental Science,Environmental Science,0,0,0,0,0,0
661,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,Commerce,11,29,10,28,8,22
661,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,Power System,2,17,0,8,0,8
661,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Marhematics,8,14,6,12,4,8
661,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,Hindi,5,14,5,12,3,10
661,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Agronomy,0,59,0,56,0,49
661,2015,Regular,Diploma,183,D.Pharma-Diploma in Pharmacy,76,Pharmacy,Discipline,7,60,6,56,6,39
661,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer Application,0,0,0,0,0,0
661,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,English,11,17,10,16,8,12
661,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Discipline,16,90,14,78,10,69
661,2015,Regular,Diploma,82,Diploma-Diploma,26,Other Engineering & Technology,Automobile Enginering,0,0,0,0,0,0
618,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,17,Computer Engineering,Computer Science and Engineering,0,0,0,0,0,0
618,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,VLSI Systems,0,0,0,0,0,0
618,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,Electronics and Communication Engineering,0,0,0,0,0,0
618,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,Power Systems Engineering,0,0,0,0,0,0
618,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,19,Electrical Engineering,Electrical and Electronics Engineering,0,0,0,0,0,0
618,2015,Regular,Integrated,71,"B.S. M.S.-Bachelor of Science, Master of Science",107,Other Science,Materials Science,0,0,0,0,0,0
618,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Mathematics,0,0,0,0,0,0
618,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Social Sciences,0,0,0,0,0,0
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,16,Civil Engineering,Civil Engineering,0,0,0,0,0,0
694,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,(ECE),2,7,2,7,2,7
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,(ECE),0,0,0,0,0,0
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,23,Mechanical Engineering,(ME),0,0,0,0,0,0
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,104,Physics,Physics,0,0,0,0,0,0
694,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,7,8,7,8,7,8
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,94,Chemistry,Chemistry,0,0,0,0,0,0
694,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Maths,0,0,0,0,0,0
694,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,93,Botany,Botany,0,0,0,0,0,0
694,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,93,Botany,Botany,0,0,0,0,0,0
694,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),97,Environmental Science,Environmental Science,0,0,0,0,0,0
694,2015,Regular,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),8,Area Studies,B.A(Hons)Economics,0,0,0,0,0,0
694,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,B Com(Hons),0,0,0,0,0,0
694,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA,4,14,4,14,4,10
694,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,BALLB,0,0,0,0,0,0
694,2015,Regular,Post Graduate,89,L.L.M.-Master of Law or Laws,52,Law,LLM,0,0,0,0,0,0
694,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,Civil Engineering,0,0,0,0,0,0
694,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,B. Tech (ME),0,0,0,0,0,0
694,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,B. Tech(ECE),0,0,0,0,0,0
694,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,BBA,2,9,2,8,2,8
694,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,16,Civil Engineering,Civil Engineering,0,1,0,1,0,1
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Pure Mathematics,1,7,1,7,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,19,Electrical Engineering,Electrical Engineering,0,0,0,0,0,0
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Oil technology,3,8,3,8,0,0
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,174,Mathematics,Applied Mathematics,0,0,0,0,0,0
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,Computer & Information Science,17,32,17,31,0,30
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,Electrical Engineering,1,7,1,7,1,7
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Instrumentation Engineering,2,14,2,14,0,13
570,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA,55,138,51,120,45,110
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,107,Other Science,Geography,81,121,79,118,0,115
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,177,Statistics,Statistics,0,1,0,1,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,55,Business Management,Business Management,1,3,1,3,NA,NA
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,116,Other Social Science,Persian,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,185,Information Technology,Computer & Information Science,10,29,8,25,8,25
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,15,Chemical Engineering,Chemical Engineering,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Human Rights,1,1,1,1,0,0
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,Optics & Opto-Electronics,5,12,5,9,0,9
570,2015,Regular,Diploma,82,Diploma-Diploma,35,Other Foreign Languages,Russian,1,2,1,2,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Petrochemicals & Petroleum Refinery Engineering,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Seed Science & Technology,5,10,5,10,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,47,Tamil,Tamil Studies,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,107,Other Science,Applied Psychology,39,41,39,41,0,40
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Biophysics & Molecular Biology,4,6,4,6,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,99,Geology,Applied Geology,0,0,0,0,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,113,Psychology,Applied Psychology,0,0,0,0,0,0
570,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer Application,14,32,14,32,14,32
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,History,65,121,65,121,0,16
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,185,Information Technology,Information Technology,5,9,5,8,0,8
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Genetics & Plant Breeding,3,6,3,6,0,0
570,2015,Regular,Certificate,76,Certificate-Certificate,32,French,French,4,6,4,6,0,0
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,26,Other Engineering & Technology,Jute Technology and Management,1,11,1,11,0,9
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,116,Other Social Science,Museology,0,0,0,0,0,0
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Jute & Fibre Technology,11,43,11,41,0,39
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,Computer & Information Science,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Psychology,2,2,2,2,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,53,Library & Information Science,Library & Information Science,4,8,4,8,0,0
570,2015,Regular,Certificate,76,Certificate-Certificate,34,Spanish,Spanish,3,6,3,6,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,118,Women Studies,Women's Studies,3,3,3,3,0,0
570,2015,Regular,Certificate,76,Certificate-Certificate,35,Other Foreign Languages,Persian,0,0,0,0,0,0
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Instrumentation & Control Engineering,2,4,2,4,1,3
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,26,Other Engineering & Technology,Medical Instrumentation,0,0,0,0,0,0
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,12,Education,Education,0,0,0,0,0,0
570,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),107,Other Science,Food & Nutrition,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,Radio Physics & Electronics,1,2,1,2,0,0
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,91,Bio-Science,Medical Instrumentation,0,0,0,0,0,0
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,Electrical Engineering [Electrical Power],0,0,0,0,0,0
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,15,Chemical Engineering,Chemical Engineering,6,36,6,36,6,36
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,31,English,English Language & Literature,2,6,2,6,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,Ancient Indian History & Culture,62,92,61,91,0,52
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,53,Library & Information Science,Book Publishing,13,25,12,20,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,50,Other Indian Languages,Pali,1,5,1,4,0,4
570,2015,Regular,Certificate,76,Certificate-Certificate,41,Hindi,Hindi,1,4,1,4,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,35,Other Foreign Languages,Russian,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,35,Other Foreign Languages,Russian,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Genetics & Plant Breeding,4,9,4,9,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,40,Bengali,Bengali Language & Literature,18,29,18,29,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,115,Sociology,Sociology,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,98,Genetics,Genetics,1,1,1,1,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,46,Sanskrit,Sanskrit,2,3,2,3,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,119,Philosophy,Philosophy,132,156,123,142,0,12
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Ceramic Engineering,0,1,0,1,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,Islamic History & Culture,57,132,56,130,0,14
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,3,4,3,4,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,46,Sanskrit,Sanskrit,102,152,102,152,0,118
570,2015,Regular,Post Graduate,97,M.Ed. -Master of Education,12,Education,Education,69,129,66,126,0,126
570,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,38,Home Science,Science,0,0,0,0,0,0
570,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Commerce Finance,9,20,9,20,0,0
570,2015,Regular,Diploma,82,Diploma-Diploma,35,Other Foreign Languages,Chinese,0,0,0,0,0,0
570,2015,Regular,Diploma,82,Diploma-Diploma,47,Tamil,Tamil Studies,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Applied Mathematics,1,13,1,13,0,0
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,112,Political Science,Political Science,6,14,6,14,0,7
570,2015,Regular,Under Graduate,19,B.Lib.I.Sc.-Bachelor of Library & Information Science,53,Library & Information Science,Library & Information Science,14,39,13,31,0,22
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,Computer Science & Applicationnce &,10,26,8,23,0,21
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Geography,8,13,8,13,0,0
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,111,History,Ancient Indian History & Culture,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,177,Statistics,Statistics,12,32,12,31,0,23
570,2015,Regular,Diploma,82,Diploma-Diploma,41,Hindi,Hindi,1,1,0,0,0,0
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,51,Journalism & Mass Communication,Sports & Mass Communication Management,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,116,Other Social Science,Archaeology,0,1,0,1,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Oil technology,0,0,0,0,0,0
570,2015,Regular,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,Education,86,114,74,95,NA,90
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,49,Urdu,Urdu,40,44,40,44,0,32
570,2015,Regular,Certificate,76,Certificate-Certificate,49,Urdu,Urdu,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,97,Environmental Science,Environmental Science,8,12,8,12,8,12
570,2015,Regular,Certificate,76,Certificate-Certificate,35,Other Foreign Languages,Arabic,1,1,1,1,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,97,Environmental Science,Environmental Science,3,7,3,7,0,0
570,2015,Regular,Integrated,185,Integrated M.A.-Integrated Master of Arts,116,Other Social Science,Library & Information ScienceBLIS&MLIS,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,107,Other Science,Marine Science,20,29,17,26,0,24
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Optics & Opto-Electronics,7,14,7,14,0,12
570,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,53,Library & Information Science,Library & Information Science,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,143,Bio-Chemistry,Biochemistry,13,37,13,37,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Horticulture,1,1,1,1,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Bioinformatics & Biophysics,2,4,2,4,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,38,Home Science,Human Development,1,1,1,1,0,0
570,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),107,Other Science,Human Development,0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Agronomy,0,1,0,1,0,0
570,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,107,Other Science,Bioinformatics,5,6,5,5,0,2
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,8,Area Studies,South & Southeast Asian Studies,0,0,0,0,0,0
570,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Applied Mathematics,15,39,15,39,15,39
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,52,Law,Law,4,7,4,7,0,0
570,2015,Regular,Diploma,82,Diploma-Diploma,47,Tamil,Tamil,0,0,0,0,0,0
570,2015,Regular,Diploma,82,Diploma-Diploma,32,French,French,4,7,1,4,0,0
570,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,B.A L.L.B (H),0,0,0,0,0,0
570,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,54,Linguistics,Linguistics,0,0,0,0,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,32,French,French,2,3,1,2,0,2
570,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Ceramic Engineering,0,0,0,0,0,0
570,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Petrochemicals & Petroleum Refinery Engineering,4,8,4,8,0,0
570,2015,Regular,Post Graduate,124,M.A.-Master of Arts,40,Bengali,Bengali Language & Literature,218,350,213,340,0,197
570,2015,Regular,Post Graduate,89,L.L.M.-Master of Law or Laws,52,Law,Law,0,0,0,0,0,0
115,2015,Distance,Under Graduate,161,Shastri-Shastri,80,Oriental Learning,Sahitya,10,18,8,14,8,12
736,2015,Regular,Under Graduate,49,B.D.S.-Bachelor of Dental Surgery,66,Dentistry,Medical Sciences,43,64,32,46,19,20
736,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,69,General Surgery,Medical Sciences,0,0,0,0,0,0
736,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,143,Bio-Chemistry,Medical Sciences,0,0,0,0,0,0
736,2015,Regular,Under Graduate,181,B.Sc.(Post Basic)-B.Sc (Post Basic),72,Nursing,Medical Sciences,28,28,28,28,28,28
736,2015,Regular,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Medical Sciences,58,58,58,58,58,58
736,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,156,Microbiology,Medical Sciences,0,0,0,0,0,0
736,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,78,Other Medical Science,Community Medicine,0,0,0,0,0,0
